0,97.25604422525926,0.442,69.04156716262239,0.6142,69.70233394841479,0.6143
1,63.40253282135183,0.6510444444444444,59.155281887778756,0.6808,58.313738658929324,0.6833
2,50.26413377848539,0.7248222222222223,42.80327755891824,0.77,43.94704542949701,0.769
3,43.2250530557199,0.7676666666666667,47.64128651196444,0.7518,47.31753738063156,0.7532
4,38.450853393836454,0.7963111111111111,50.302168906489506,0.753,52.715633185805785,0.7429
5,35.300373844125055,0.8127555555555556,38.787769196908684,0.796,38.96273485414542,0.8014
6,32.87725513360717,0.8258222222222222,34.4006337757352,0.8222,33.988108981187175,0.8199
7,30.905742918903176,0.8370666666666666,33.75948345812061,0.8248,35.113137239103864,0.8229
8,29.354081962596286,0.8428,42.04511130610599,0.7806,41.34655494446967,0.784
9,27.895368280735884,0.8531777777777778,31.439202079290077,0.839,32.30839630904471,0.8291
10,27.110642250288617,0.8554888888888889,31.63210699829874,0.8328,31.563110260447118,0.8394
11,25.968868771737274,0.8621777777777778,31.138632158689862,0.842,32.32191927721546,0.8366
12,25.45091764222492,0.8634,30.298411357251904,0.8484,29.948140077530198,0.8492
13,24.715128582986917,0.8687111111111111,35.864268471923054,0.8216,36.163965285963314,0.8128
14,24.005951057780873,0.8713111111111111,27.793371164346045,0.853,27.64763242879491,0.8526
15,23.582251738418233,0.8733111111111111,24.38399969173383,0.8672,25.77147955195919,0.8649
16,23.133974380791187,0.8771333333333333,27.608917308759086,0.8546,29.907585174414763,0.8509
17,22.676852009513162,0.8784444444444445,31.296696530112737,0.8534,29.74272486206832,0.8493
18,22.128213498402726,0.8818888888888889,30.950545600697964,0.8446,32.75103400771026,0.8377
19,22.21563109958714,0.8819777777777777,27.419511348386354,0.86,28.838469887994655,0.8531
20,21.70460350134156,0.8832,23.95418557034263,0.8706,25.11860615432642,0.8717
21,20.864834412932396,0.8880222222222223,24.32425368586673,0.872,25.304721722936932,0.8663
22,20.838667042553425,0.8878444444444444,24.49297328236737,0.878,26.495655995265693,0.8635
23,20.751865105872806,0.8892222222222222,25.11730757846108,0.8752,28.60821852106957,0.8572
24,20.092307278378442,0.8929111111111111,22.938075886497014,0.8778,24.02748780037947,0.8785
